"Id","SalePrice"
1560,138952.045242071
1561,125371.220245261
1562,119585.380933508
1563,117254.868901079
1564,158191.574510558
1565,148299.061390448
1566,222379.684727892
1567,82859.200536849
1568,192171.135555193
1569,142361.968430908
1570,132876.610179844
1571,130888.665790191
1572,129017.366478026
1573,208419.320084336
1574,117975.783850569
1575,202436.131423038
1576,215070.577801658
1577,184256.843945329
1578,135428.648487176
1579,134824.74451295
1580,184408.374190596
1581,131299.966014055
1582,121672.175218968
1583,280955.830802773
1584,216319.161296895
1585,140627.539917441
1586,84019.6872318312
1587,105663.459382913
1588,131513.079396795
1589,94263.3539954578
1590,125312.65257618
1591,95767.7402664022
1592,125036.515310894
1593,118937.970402961
1594,125673.396253329
1595,110985.932606473
1596,202047.672157095
1597,155042.429383226
1598,174453.000582921
1599,179891.809881517
1600,182012.277236404
1601,83716.980827157
1602,112092.533315855
1603,97955.0548374812
1604,256260.470697245
1605,235769.313248383
1606,152483.514952593
1607,148630.856392746
1608,213622.30510358
1609,178295.528980241
1610,157166.722581057
1611,139592.206233154
1612,163008.204114725
1613,168114.472703163
1614,123739.760003447
1615,95358.3527760352
1616,92862.702921518
1617,100098.081618734
1618,116579.84296748
1619,124448.718110457
1620,158014.998615116
1621,133334.095813467
1622,133770.971552049
1623,246934.037745942
1624,201422.545405024
1625,116463.5148273
1626,165654.621616258
1627,177367.872852813
1628,254097.851001202
1629,174495.711378839
1630,275311.339557579
1631,195188.627795632
1632,212029.33112497
1633,177234.796790448
1634,186447.913107876
1635,171502.287929083
1636,158114.400868808
1637,172780.432701284
1638,178285.356528035
1639,175503.730545667
1640,206046.259825828
1641,172761.316417896
1642,214310.475198195
1643,214925.313194738
1644,214270.343822452
1645,174845.318173403
1646,157610.707919372
1647,158849.088407676
1648,130560.345672228
1649,127453.567935728
1650,115299.230420528
1651,116490.610190754
1652,102256.851766272
1653,104331.619031811
1654,150443.010188061
1655,144898.841449072
1656,147360.594444588
1657,148022.469581924
1658,160738.192581377
1659,119419.26197285
1660,155725.557993882
1661,359914.530581947
1662,312253.720477395
1663,327676.389787475
1664,367122.133644714
1665,282065.657872343
1666,289578.094706766
1667,315792.862990425
1668,310252.467525746
1669,283400.898460868
1670,311124.066451692
1671,232473.661240639
1672,358823.465808132
1673,273611.135317594
1674,235561.817917524
1675,183036.801455579
1676,185309.728912095
1677,200451.078010245
1678,385670.127643512
1679,331655.956115312
1680,284190.383725472
1681,246245.189388504
1682,278727.419148064
1683,182758.006686681
1684,172506.303037104
1685,171421.656303728
1686,170480.188056921
1687,173122.239961769
1688,186749.489561188
1689,183633.330814707
1690,185056.631060629
1691,180680.960896341
1692,254882.838889656
1693,172085.0330916
1694,177503.302575475
1695,166480.529982762
1696,244457.70825106
1697,166949.84521004
1698,289357.982829938
1699,283972.971780896
1700,222943.900086446
1701,241388.664875622
1702,232248.778044403
1703,238415.217179732
1704,258009.055063117
1705,227106.329677839
1706,366271.956103633
1707,200852.157545176
1708,194436.546050306
1709,246305.850477103
1710,213580.515568835
1711,265023.501710532
1712,229917.319054621
1713,252568.904703886
1714,203329.915368164
1715,195669.938822361
1716,163076.884394143
1717,158473.274247893
1718,113249.226813741
1719,190157.246848737
1720,227752.384321836
1721,152461.172224792
1722,110786.042089236
1723,144552.312742215
1724,200372.352277116
1725,217413.933988151
1726,176026.30910784
1727,163640.867473001
1728,179706.679065965
1729,153655.591106173
1730,154315.848059674
1731,117662.000410442
1732,125326.707427186
1733,112609.77565113
1734,119953.884644656
1735,125000.994718097
1736,113503.500014637
1737,265586.703639036
1738,198234.107115562
1739,235884.224772308
1740,198287.627292654
1741,177462.218923905
1742,162081.939100639
1743,166986.152807108
1744,255612.911281572
1745,178007.281980184
1746,207548.842428158
1747,183963.608447795
1748,191538.829489747
1749,153301.643874254
1750,125384.210861521
1751,188314.107284607
1752,115215.446854575
1753,134307.580487828
1754,180755.015797762
1755,163436.043964398
1756,119173.74930167
1757,114008.916288291
1758,147316.253906321
1759,157016.586975924
1760,147968.489495875
1761,143615.595319746
1762,168610.959340305
1763,150603.565365441
1764,115983.556379131
1765,154272.197868814
1766,168071.724100317
1767,178856.284562295
1768,132653.021504684
1769,158660.027445108
1770,139190.989275751
1771,118243.848184838
1772,122442.930344921
1773,132046.537706152
1774,135724.660877557
1775,127158.328629103
1776,114204.636558419
1777,109409.773842466
1778,123992.242174636
1779,118917.200967052
1780,161260.279143848
1781,120286.969813919
1782,99135.4061496752
1783,129577.876960772
1784,105644.981371031
1785,105195.808134267
1786,140113.873898732
1787,149264.340049563
1788,68113.8194151541
1789,90977.640293987
1790,99113.6809617941
1791,166095.097673178
1792,134957.659193236
1793,139709.64199473
1794,130251.649721077
1795,123560.535928979
1796,132970.701652418
1797,111227.328145369
1798,117957.310675876
1799,109923.58481162
1800,120113.274698662
1801,123289.836309451
1802,125404.303021979
1803,141498.403847407
1804,130881.618312563
1805,131722.591152301
1806,118100.1071421
1807,130501.384976712
1808,119424.919670995
1809,113947.898122243
1810,142605.025370353
1811,102527.883366819
1812,92925.9101652661
1813,121141.233933804
1814,96663.660938731
1815,68913.0242501821
1816,105513.744884119
1817,120644.573045164
1818,132471.720226698
1819,126722.167933049
1820,87199.2986690142
1821,115796.613598713
1822,137810.525077848
1823,67401.6898191421
1824,115869.404007249
1825,136628.875339101
1826,111164.222339847
1827,104929.707278655
1828,130087.418979091
1829,115777.803567186
1830,134942.68126454
1831,142599.028032215
1832,116358.306378624
1833,136178.645172242
1834,127451.486504043
1835,134918.84942994
1836,119462.615740093
1837,90273.9221670193
1838,125747.657558827
1839,101515.749303294
1840,142786.625004233
1841,125807.603905543
1842,101125.646487347
1843,133262.563094836
1844,139843.300347974
1845,139412.871161393
1846,148994.289329769
1847,149705.530198037
1848,66299.8773456184
1849,111913.857449754
1850,114851.134560664
1851,144126.593758824
1852,124863.214386797
1853,136052.474307266
1854,156664.451346192
1855,160747.732148483
1856,206894.121351579
1857,164332.239791852
1858,131095.956115295
1859,118929.125188628
1860,138947.343413652
1861,118427.324031834
1862,262625.858811499
1863,256807.786289182
1864,256807.786289182
1865,312368.021247911
1866,311004.460943036
1867,225990.218919104
1868,265290.706334716
1869,195552.429063884
1870,221727.206131893
1871,242283.729892678
1872,171758.84495656
1873,213569.288441836
1874,129747.339880477
1875,193894.800493807
1876,187152.497366407
1877,204489.619887583
1878,195029.848183806
1879,118536.532779988
1880,128546.889262788
1881,229459.26828562
1882,233081.938002291
1883,183642.267695438
1884,188794.167131162
1885,229994.674593433
1886,256300.525109501
1887,200136.165993238
1888,254074.075077659
1889,169772.887702065
1890,119916.722169251
1891,142040.629650941
1892,107610.284863808
1893,122939.722790405
1894,125090.451609968
1895,138740.127592251
1896,131425.770926599
1897,132077.869700688
1898,127728.696059169
1899,141189.674886325
1900,133360.130444444
1901,150606.234953168
1902,123139.411075098
1903,186574.224817836
1904,126623.809560144
1905,171102.947685565
1906,139269.614298267
1907,170756.551564548
1908,124071.491786489
1909,134144.146088118
1910,134918.355048721
1911,179259.610204975
1912,238461.753552307
1913,133521.512909403
1914,79903.9899486639
1915,292021.262016458
1916,70906.7872864026
1917,234218.936527136
1918,130610.565581949
1919,157571.769960411
1920,150991.777090071
1921,343103.236641143
1922,290825.98762783
1923,181677.506805291
1924,194583.85451367
1925,196528.415186428
1926,342159.210032462
1927,122028.424736478
1928,154754.241568422
1929,114702.601869463
1930,125941.100331373
1931,137689.84885436
1932,133792.953766354
1933,174447.466054141
1934,174117.336187038
1935,169743.580975014
1936,179202.401598788
1937,175084.116474202
1938,165295.172040176
1939,229755.333945389
1940,183417.000128042
1941,171110.135271909
1942,169210.52524303
1943,196778.845926286
1944,298512.054648873
1945,329817.586537301
1946,149683.856248104
1947,276592.979222
1948,161742.581732754
1949,216783.132406944
1950,173682.557862263
1951,221807.032033271
1952,195640.348247874
1953,156758.067714418
1954,183094.211390301
1955,124292.564837963
1956,252514.434438183
1957,155659.809036679
1958,278372.250851417
1959,136954.583898577
1960,108239.115640268
1961,120056.120268341
1962,100837.721302116
1963,105657.053755381
1964,116083.055141936
1965,142944.081768157
1966,140587.867422899
1967,265705.137292644
1968,345220.702288769
1969,331124.562238177
1970,354784.160286024
1971,353666.88468754
1972,323814.387548159
1973,262659.317520107
1974,296893.682782314
1975,366052.252710646
1976,263306.812338144
1977,311071.476118275
1978,294086.698049029
1979,286429.073388278
1980,188954.587096289
1981,308922.576495987
1982,216182.578953826
1983,204831.553466809
1984,163200.772522189
1985,211639.486212678
1986,212942.419752207
1987,175945.525577088
1988,173927.512856688
1989,186117.267629794
1990,206768.111439408
1991,202310.861981587
1992,208766.962197811
1993,172428.412761543
1994,221128.913747315
1995,177535.660571574
1996,235613.608669549
1997,294305.099909484
1998,288524.681334522
1999,235674.519808887
2000,272606.45193803
2001,257444.883625305
2002,234983.775912565
2003,236865.018562919
2004,260456.892259241
2005,221641.635037899
2006,199453.335242095
2007,234914.634216965
2008,188354.497454848
2009,183811.053900672
2010,181020.477042956
2011,119020.092847521
2012,172304.986910471
2013,176411.456965309
2014,179995.113344944
2015,185708.032704525
2016,185921.650668919
2017,186197.597428944
2018,123452.878176264
2019,122573.915701504
2020,106641.282170392
2021,108914.208141055
2022,167088.466283154
2023,144368.847377385
2024,229717.823063218
2025,285682.846166963
2026,174477.498600385
2027,152593.133296664
2028,148543.865858158
2029,161742.448615648
2030,247541.820414822
2031,218123.115731315
2032,230779.18697419
2033,239563.452317636
2034,160297.735484566
2035,200944.64863185
2036,174688.066685345
2037,175582.798036669
2038,246475.038516061
2039,199669.446187882
2040,264206.853807788
2041,241280.407462212
2042,198425.465096052
2043,155107.870478688
2044,160148.223880542
2045,178695.69597396
2046,132191.363149238
2047,136809.924448005
2048,129154.668899426
2049,132940.382176743
2050,157966.494698383
2051,105171.438530732
2052,123539.29489231
2053,127974.604330682
2054,99395.9136740427
2055,139627.34571562
2056,133589.397954114
2057,118988.890403175
2058,193134.092604859
2059,136904.797975115
2060,139768.432324969
2061,162198.854642945
2062,123654.926039321
2063,110873.110787725
2064,129364.143813214
2065,101993.689859896
2066,165475.791843706
2067,141084.885913255
2068,130859.146070253
2069,82661.5631889636
2070,107191.832547425
2071,103835.517501154
2072,138064.632168215
2073,136644.600754515
2074,166404.935196963
2075,128047.606931977
2076,119118.831413737
2077,129937.002509016
2078,116941.751594928
2079,125995.070461501
2080,110554.736702554
2081,120637.624509188
2082,120852.156109159
2083,132251.333169548
2084,103991.114939317
2085,117504.436842838
2086,114051.795941264
2087,121969.175447185
2088,104739.93063161
2089,94799.5493965155
2090,129539.670499913
2091,115706.90840151
2092,127895.60671136
2093,110548.650191515
2094,107335.060447779
2095,147446.902048105
2096,88057.3878005665
2097,94376.3582988912
2098,131170.321254469
2099,67281.7976860112
2100,102897.333083753
2101,123040.297811167
2102,125536.404594915
2103,105558.694104697
2104,131062.630908761
2105,109403.074330034
2106,81341.311187364
2107,198543.242966479
2108,113318.70146937
2109,110281.461067218
2110,128071.288053465
2111,127697.98913964
2112,131681.65778794
2113,115711.585031214
2114,123089.158081079
2115,145567.246812989
2116,120155.108393693
2117,135799.866881708
2118,129834.615232986
2119,113153.532325496
2120,125065.354638551
2121,94855.6775779003
2122,106927.922527419
2123,92559.6782898002
2124,157695.982000227
2125,129210.180402099
2126,138834.005313597
2127,140061.38624516
2128,124179.333439692
2129,104173.826589231
2130,128601.457951073
2131,154968.156877388
2132,115773.501714229
2133,118328.836138248
2134,130884.633510153
2135,103808.74726381
2136,91146.085490509
2137,107307.400037136
2138,122844.010626261
2139,143119.818243119
2140,125871.094374445
2141,141188.510192388
2142,124282.859291538
2143,134781.313933924
2144,115240.714287737
2145,123074.83315855
2146,147460.561079604
2147,159859.491751387
2148,124775.075878107
2149,130066.913855245
2150,196740.63063641
2151,119715.69556935
2152,136964.82207404
2153,141163.407687132
2154,94925.5411867622
2155,132320.438668616
2156,224512.111020276
2157,219193.132115714
2158,215888.652286318
2159,196769.291738169
2160,175809.410998531
2161,235778.625981597
2162,320939.313328609
2163,324519.307415537
2164,246321.534009425
2165,173011.112456391
2166,136386.737973713
2167,190334.875883461
2168,182852.648357034
2169,187359.623589022
2170,200329.210283417
2171,137873.406153244
2172,129981.847501068
2173,146712.350455916
2174,212185.827672488
2175,265584.441904654
2176,282787.768292858
2177,225031.435075913
2178,202061.95018438
2179,143405.617655416
2180,194422.161607213
2181,182502.239302408
2182,213609.794874254
2183,185043.194219091
2184,117797.883529067
2185,131465.605466087
2186,137835.663762202
2187,148063.179803175
2188,151246.367521256
2189,190736.995639031
2190,84846.2456995705
2191,85123.6686890951
2192,84894.7975931581
2193,97136.5084806661
2194,102318.323116604
2195,111372.671334894
2196,108098.366156543
2197,115296.070306146
2198,146036.30087455
2199,163260.565680215
2200,128979.419376562
2201,129912.705097341
2202,165793.399388118
2203,145164.30507389
2204,152448.07323986
2205,111027.424420891
2206,121142.583241101
2207,184264.81326435
2208,195748.953787768
2209,177352.476203384
2210,128222.54784189
2211,112310.298968785
2212,115414.776155617
2213,101521.641602971
2214,142571.384894546
2215,108806.933180467
2216,139833.75278005
2217,77271.122050145
2218,94659.7200998271
2219,89070.0588733379
2220,97363.4044906457
2221,294224.065425709
2222,246130.374131498
2223,260003.575127755
2224,200003.837798522
2225,128524.701774581
2226,176485.661103644
2227,194361.733413702
2228,261558.343508482
2229,226690.77752558
2230,155199.552556173
2231,202921.647065038
2232,176629.021746446
2233,170869.960793225
2234,233763.518532693
2235,199588.947882806
2236,241781.273122589
2237,304509.782321553
2238,203546.767441223
2239,106279.830071378
2240,162810.376605617
2241,138563.357341384
2242,132198.520773649
2243,135659.468561366
2244,105728.813124469
2245,106919.272825478
2246,124480.537534385
2247,112198.238502537
2248,115065.197016008
2249,116381.207405063
2250,125646.341449466
2251,115702.955533346
2252,164665.247657622
2253,164777.979915331
2254,172941.19672807
2255,181465.808614378
2256,174564.181351455
2257,191057.048629243
2258,165400.281849285
2259,172359.306814659
2260,144091.643321365
2261,175284.728057107
2262,187588.101127465
2263,326179.794079723
2264,339934.963284576
2265,145294.225565515
2266,255497.257668473
2267,276195.538294514
2268,337018.923253278
2269,148001.279703757
2270,178231.377024355
2271,189981.389851624
2272,184114.499329047
2273,152174.304783825
2274,175411.452302415
2275,160499.133635731
2276,164748.256987423
2277,173404.52848499
2278,133251.081413438
2279,117439.174324212
2280,110452.52026597
2281,180776.117349003
2282,186081.056601719
2283,107006.237642018
2284,116098.051125297
2285,129849.905961209
2286,119581.473602571
2287,317219.733162308
2288,238801.133631312
2289,294500.793666766
2290,363936.57125618
2291,295382.164521683
2292,358804.381881249
2293,372349.10934302
2294,326016.635579639
2295,370611.881380091
2296,229540.309311384
2297,303108.429603809
2298,315160.185057599
2299,305558.846440884
2300,285571.273034787
2301,282472.696811787
2302,229757.134738592
2303,217721.272114424
2304,225531.961494904
2305,174134.359668624
2306,175198.000434901
2307,184417.583702923
2308,207231.633332348
2309,263370.441674392
2310,206261.352688166
2311,195778.818479081
2312,166390.868879377
2313,171614.270634477
2314,165427.251516618
2315,171441.229671193
2316,188212.132628844
2317,170460.952357053
2318,171753.917446522
2319,172251.778930197
2320,175643.462980732
2321,232198.62064748
2322,171942.980335739
2323,173353.94171518
2324,176044.367850708
2325,198709.46995325
2326,171970.352957325
2327,198341.018317577
2328,205662.609803351
2329,179450.913197459
2330,172958.517801665
2331,305678.761300869
2332,326404.754519404
2333,281733.261912446
2334,237640.371905005
2335,239035.302328758
2336,277647.585812501
2337,184865.902340178
2338,248323.712303787
2339,210301.802480935
2340,346380.605133851
2341,198304.787010284
2342,213458.781266313
2343,211267.718901689
2344,207288.868060478
2345,220773.680237573
2346,197582.889407148
2347,189357.735860596
2348,209158.359162435
2349,158726.358618137
2350,285290.859023627
2351,237889.580469815
2352,229093.01201557
2353,238791.759878243
2354,115822.655255632
2355,124304.140528727
2356,143546.193164483
2357,191961.427485765
2358,184080.804031783
2359,128864.528590014
2360,115213.478659997
2361,130436.897631908
2362,229970.179677575
2363,131362.236407374
2364,147860.888887588
2365,211347.662658301
2366,179407.931388983
2367,203581.652842732
2368,201143.889259903
2369,201759.665360746
2370,168243.979239929
2371,162758.107238202
2372,170990.3895684
2373,228525.410223946
2374,254629.88221308
2375,217055.412278477
2376,232499.637553551
2377,260915.860862798
2378,141237.777436156
2379,182245.229856692
2380,140261.247905025
2381,151641.716667804
2382,171994.400726109
2383,185225.798598597
2384,211169.581009898
2385,155557.648117983
2386,126931.033973047
2387,122077.098464342
2388,104601.38869362
2389,123529.399124082
2390,140767.640521574
2391,131076.489307484
2392,110071.441867359
2393,159000.132012698
2394,138244.986562342
2395,184320.617007883
2396,141138.167036907
2397,168697.197858952
2398,122922.845177974
2399,63923.4825172126
2400,71024.3035152868
2401,109491.173106578
2402,124587.367809023
2403,128525.607380284
2404,150524.712068845
2405,153246.953403732
2406,123721.413955985
2407,122017.010762199
2408,127483.20744802
2409,129836.977446731
2410,158605.982168665
2411,113722.105319612
2412,142058.415472135
2413,122407.353245342
2414,124962.794096671
2415,128380.291712336
2416,115634.515637086
2417,121497.950739568
2418,116315.049689721
2419,120841.65069468
2420,123558.378858735
2421,139600.6169177
2422,109881.241574645
2423,115107.085242155
2424,140723.553122025
2425,171757.7457179
2426,125793.074001287
2427,113455.670413374
2428,161359.594146149
2429,110918.529528627
2430,124714.657948801
2431,125012.803807867
2432,124080.515739022
2433,132489.879535717
2434,128643.276632225
2435,143050.968042499
2436,107066.090708017
2437,107608.948154988
2438,122060.618362251
2439,115130.572731968
2440,118200.291388545
2441,98089.3312740215
2442,111562.249290591
2443,127218.755853506
2444,125939.370228303
2445,91476.5635415669
2446,129834.999207629
2447,168443.693503431
2448,145972.006978264
2449,112812.355812285
2450,140385.16195987
2451,130713.407277611
2452,186659.778000371
2453,101727.59971781
2454,130261.683769576
2455,108388.687937048
2456,119966.125387152
2457,122929.398330109
2458,134309.254451689
2459,108456.484008433
2460,141868.649544909
2461,118023.563921625
2462,132116.455570114
2463,113566.305913672
2464,160958.48103702
2465,122149.512852317
2466,116720.825833139
2467,144408.531434076
2468,96508.540737147
2469,87371.1676012134
2470,183457.421780213
2471,172314.585389406
2472,159652.733239915
2473,118560.479504423
2474,99861.6656652807
2475,182773.156948397
2476,101427.617686724
2477,119359.824390355
2478,147571.121225412
2479,111382.056083649
2480,150862.022435268
2481,121557.752318215
2482,125996.236090745
2483,114729.855839544
2484,119935.736911944
2485,117821.065493874
2486,138961.053411523
2487,187937.446567394
2488,142228.105754804
2489,144053.140354408
2490,137436.613581099
2491,93525.8980880977
2492,174035.865475363
2493,145467.679781153
2494,147324.356914884
2495,93097.9836633128
2496,192887.647690799
2497,131426.618279307
2498,111372.72469972
2499,91756.5669096652
2500,134758.023463537
2501,124812.075355513
2502,131867.91865445
2503,105992.215589606
2504,159441.520542439
2505,204480.843466154
2506,237722.891564471
2507,257043.954413703
2508,237146.627296352
2509,212937.725814162
2510,214839.031232767
2511,178219.719440586
2512,192050.750620966
2513,206390.987326192
2514,216092.601000717
2515,137382.645307766
2516,170341.344415886
2517,127985.082973494
2518,134102.254987942
2519,210061.454745952
2520,206654.59814867
2521,185687.205551292
2522,207193.920555495
2523,120793.519286535
2524,139564.698907131
2525,137683.825564667
2526,128672.441226033
2527,116006.933007105
2528,120344.935676505
2529,121661.605623034
2530,113482.940802243
2531,221658.226924826
2532,211238.637634663
2533,188057.438696031
2534,221856.472975277
2535,255375.455501661
2536,217727.200752412
2537,211975.322439319
2538,179618.853642897
2539,181383.011812603
2540,171781.99293969
2541,177618.908456175
2542,163939.750338778
2543,124391.751800117
2544,113233.614139053
2545,130440.224175956
2546,128188.231519151
2547,132780.883257956
2548,144522.962551786
2549,159435.273431943
2550,329374.94828735
2551,141987.370437426
2552,117183.390686677
2553,85649.8240031853
2554,102808.130957984
2555,115623.058348793
2556,106200.774435839
2557,111946.978335723
2558,126225.202945141
2559,119515.092681106
2560,135911.463468119
2561,126536.328469114
2562,120086.130209165
2563,132154.916524914
2564,162847.663429233
2565,136990.620170558
2566,137712.095055931
2567,122541.290484047
2568,167180.384323551
2569,178659.698981521
2570,129017.395021512
2571,159646.99021836
2572,149076.050541544
2573,197108.211440893
2574,226492.501530429
2575,118871.702818589
2576,115593.613052083
2577,126588.053105286
2578,95845.105925248
2579,83663.8935219224
2580,123104.285082064
2581,120436.325282112
2582,111070.247159006
2583,239868.794609619
2584,152661.296739196
2585,192182.68678275
2586,198279.694656324
2587,191794.911741225
2588,126963.948617728
2589,140358.161749721
2590,204235.451078606
2591,181035.215206993
2592,196946.138443391
2593,233789.240516544
2594,157045.100395156
2595,188056.788730837
2596,284067.57479378
2597,197071.208726997
2598,243521.312723942
2599,308648.283446725
2600,126364.416501015
2601,147932.757354387
2602,96383.1402771239
2603,98617.9165751014
2604,97152.0236445305
2605,99312.0436205464
2606,138733.820694268
2607,179475.484254122
2608,169466.768311501
2609,154347.045807943
2610,98176.7568747105
2611,114110.600205922
2612,144005.211874926
2613,119851.90287915
2614,118005.963266358
2615,143113.988947305
2616,132412.934825094
2617,166227.727677706
2618,170615.654581292
2619,186344.016956776
2620,176915.909826614
2621,175473.02481492
2622,176970.504278344
2623,225464.996369637
2624,260194.400728026
2625,233181.593114287
2626,166312.130067202
2627,161344.171912917
2628,371415.910265513
2629,393255.26439604
2630,309484.214717304
2631,365739.441380927
2632,356173.300073653
2633,264136.228917225
2634,334005.403832162
2635,151973.489831834
2636,177094.825543102
2637,177546.673793687
2638,224365.81014423
2639,167963.044380175
2640,141526.552933364
2641,110538.014642191
2642,185792.446038825
2643,115809.017987708
2644,136349.816718436
2645,108376.963687216
2646,101141.258406579
2647,107154.246565911
2648,139735.960501835
2649,136234.200425328
2650,127128.773924142
2651,150181.338607262
2652,344866.912754386
2653,225760.199928503
2654,234981.22563687
2655,336558.960423354
2656,294482.624475591
2657,284697.944837134
2658,249748.993478348
2659,265512.452726594
2660,317287.397781034
2661,307399.50915203
2662,320394.516098376
2663,263172.495131792
2664,258468.267620466
2665,293429.754174966
2666,257853.799706768
2667,167772.012972234
2668,172275.898159964
2669,170412.008667954
2670,254236.608936263
2671,174339.420742226
2672,183650.22231312
2673,199480.681600338
2674,201330.993838259
2675,164039.669404687
2676,182463.456473137
2677,186145.010546746
2678,219885.535980325
2679,258166.761712474
2680,259936.875912149
2681,333787.601263112
2682,285236.029026927
2683,412240.210626421
2684,286864.33076971
2685,286134.169814447
2686,229479.122387418
2687,281597.748159684
2688,205296.83223482
2689,189523.620565112
2690,353025.533767532
2691,184002.697559908
2692,111945.123419651
2693,186029.074865575
2694,113656.575012465
2695,183078.734758826
2696,179188.077997602
2697,183454.277448748
2698,183362.208841894
2699,171049.105697505
2700,158444.91843749
2701,160013.088342878
2702,120564.571935022
2703,133371.590376918
2704,137403.905463218
2705,112774.570554816
2706,113706.355879962
2707,121931.940329455
2708,120659.97621328
2709,88303.7882671666
2710,120912.482028411
2711,237247.69210649
2712,307984.409492418
2713,171300.496185976
2714,147767.781587181
2715,161026.073980233
2716,158986.592889223
2717,179399.082791863
2718,212206.58983196
2719,149061.948204619
2720,158395.81240276
2721,131591.818239209
2722,148174.490358913
2723,139734.37822564
2724,122542.242021665
2725,123197.733945117
2726,131105.42692208
2727,157395.588953207
2728,157714.293988024
2729,144307.33395741
2730,129409.949028979
2731,119117.793590779
2732,116748.821969291
2733,152584.71981736
2734,140690.590313243
2735,125902.963430201
2736,140457.059068062
2737,112806.88055253
2738,130327.468874104
2739,154133.510648212
2740,128786.604421021
2741,139363.214261127
2742,152398.972374476
2743,142454.450029769
2744,140907.162114167
2745,126852.473590075
2746,123932.696312286
2747,137028.200537008
2748,122182.097038674
2749,123739.596358028
2750,125149.012070009
2751,120669.256518466
2752,196298.352026741
2753,138066.323400733
2754,195295.591862253
2755,126361.030906517
2756,97136.3998220743
2757,83233.2431057279
2758,99748.3439646854
2759,149883.676563476
2760,138387.653420024
2761,135547.836214845
2762,132048.411048422
2763,180710.171315039
2764,148381.236979612
2765,227557.83973194
2766,122250.932595209
2767,90671.3084427
2768,119726.924546328
2769,120370.39347174
2770,135562.592294414
2771,110024.412693732
2772,105809.644423744
2773,155410.141581039
2774,126599.159100125
2775,123285.498088925
2776,128477.599303708
2777,135336.914853716
2778,100880.152097469
2779,131182.104600813
2780,92606.9847410929
2781,96868.2402330871
2782,103028.715870673
2783,103852.06536568
2784,121950.822709226
2785,129919.577401768
2786,88349.4870948641
2787,115784.762764148
2788,90078.2258193729
2789,165353.508013215
2790,97884.2361678554
2791,114135.830764973
2792,70482.9959792908
2793,138025.110049723
2794,106702.800684746
2795,117635.745868364
2796,97597.4750139983
2797,181509.284249444
2798,112280.118610613
2799,115871.863446586
2800,71922.843992535
2801,109733.17813144
2802,126315.142111538
2803,138491.816631488
2804,137779.396387709
2805,102564.136293495
2806,95869.7901392559
2807,142707.979099954
2808,141661.696051795
2809,116331.898638437
2810,120710.37218156
2811,150581.316006077
2812,139178.23735439
2813,150645.74531281
2814,146347.470249364
2815,99715.8862590998
2816,194527.582115152
2817,141498.313907501
2818,127755.762994967
2819,148711.391997898
2820,143427.482011218
2821,111245.04691749
2822,173347.704792154
2823,216546.27469292
2824,166021.821176595
2825,145053.820647862
2826,120317.519736322
2827,130512.278326898
2828,218919.589863455
2829,183814.321102754
2830,213021.41297816
2831,180835.641587394
2832,210212.367208702
2833,275587.496861243
2834,193772.858226468
2835,204673.772870466
2836,186121.555171686
2837,159932.829739947
2838,143074.887730693
2839,176678.511015649
2840,186357.083048374
2841,192578.56494853
2842,210079.316498708
2843,131055.666010375
2844,143947.515528472
2845,114524.539085338
2846,193104.782147787
2847,190078.635343024
2848,199792.344099899
2849,192188.09923752
2850,254422.792949071
2851,203746.360341956
