"Id","SalePrice"
1602,110565.590978774
1603,81295.4979615323
1604,286865.534819892
1605,228560.871460948
1606,176131.689844842
1607,153342.272750091
1608,203130.888795249
1609,188121.484642289
1610,156601.723052759
1611,138259.299572979
1612,159639.336083754
1613,150524.06479008
1614,122053.052955634
1615,81568.138668901
1616,69947.4100986684
1617,82907.7195745237
1618,128110.821875001
1619,139930.971102523
1620,147740.976265958
1621,130667.635278163
1622,148946.88425926
1623,259002.112930685
1624,196504.496564988
1625,118281.862249481
1626,173659.094437556
1627,187221.199668332
1628,290093.436817431
1629,183530.095156412
1630,349375.269028182
1631,224969.263739302
1632,255001.115457908
1633,172385.779483056
1634,192815.440882328
1635,175992.210157948
1636,155918.306571754
1637,189778.357902873
1638,205276.150830289
1639,189538.348400826
1640,257675.599470326
1641,179692.636729978
1642,239944.59002411
1643,229237.689809011
1644,235212.689800862
1645,186341.796755772
1646,157328.034233743
1647,155825.610644157
1648,130492.861533422
1649,140443.03774077
1650,122783.597548787
1651,125174.670944441
1652,99028.6850256343
1653,100846.632762185
1654,156405.736484781
1655,156557.196708549
1656,146038.610910883
1657,150847.854049034
1658,153046.810893084
1659,151481.787276097
1660,160061.279445805
1661,482578.259012742
1662,400266.680532189
1663,392391.094162857
1664,455523.514363525
1665,322360.888926386
1666,350376.255757556
1667,378942.030474537
1668,333388.068232135
1669,288853.848823498
1670,337341.134061612
1671,264339.095679149
1672,423926.365042264
1673,319240.275683269
1674,261732.290869538
1675,188353.191207278
1676,189125.669709706
1677,217258.613065674
1678,445546.699079835
1679,412292.486572593
1680,327426.618009571
1681,254353.141345728
1682,325721.458659352
1683,188819.462300171
1684,167019.467995592
1685,169408.621249941
1686,175880.910400218
1687,170163.487473114
1688,194245.361540498
1689,192992.802656945
1690,187599.815624986
1691,180225.083941297
1692,251887.35627462
1693,168923.532291733
1694,181633.373455363
1695,168645.363712265
1696,265885.966578758
1697,170324.71949417
1698,404123.794743101
1699,326837.528507288
1700,267017.992301222
1701,257544.335406691
1702,257135.447583247
1703,263096.206204946
1704,296163.777860535
1705,234423.094052534
1706,412883.059946643
1707,212282.054809716
1708,209194.01227571
1709,266605.217642065
1710,219574.230471268
1711,247720.070447148
1712,263247.14758906
1713,295364.082947208
1714,217998.839812925
1715,204648.131802269
1716,181180.676753054
1717,168426.345773432
1718,137490.113021666
1719,197274.985034964
1720,242713.516456243
1721,171292.701157231
1722,134507.685171753
1723,155813.831969514
1724,201942.784335303
1725,237152.057350237
1726,177162.354229496
1727,161347.361966991
1728,175606.788319984
1729,164775.359391737
1730,167254.203396625
1731,123236.856068069
1732,125780.240225587
1733,118604.461898948
1734,121549.566280857
1735,132742.157401282
1736,121185.687023523
1737,361643.254516994
1738,221570.227139402
1739,278626.125047593
1740,227962.281362657
1741,187723.834199358
1742,167831.150477286
1743,171418.620118818
1744,322991.06811251
1745,248297.772187833
1746,238778.235863515
1747,227601.261629867
1748,220212.84323465
1749,153129.427605668
1750,130405.036571643
1751,245888.534588827
1752,121383.380948714
1753,137672.25694514
1754,194760.053688686
1755,162063.024825019
1756,125036.848382886
1757,121053.096428843
1758,148591.501357555
1759,159591.616560415
1760,156421.789340264
1761,134012.93505248
1762,153855.09907602
1763,175586.146943642
1764,123566.818512288
1765,170833.054676479
1766,170495.661123126
1767,199100.580687948
1768,152329.025427811
1769,175391.566893889
1770,145980.092947242
1771,132487.689223938
1772,150477.216564999
1773,133327.335001142
1774,125614.806552826
1775,139637.23058025
1776,126661.065083817
1777,117199.061085813
1778,145236.895156528
1779,112881.722256004
1780,174559.349698643
1781,137808.526105578
1782,89677.6567205761
1783,138549.189115367
1784,96838.7916378188
1785,119237.522322083
1786,128665.596361015
1787,155875.870507337
1788,58226.5256203832
1789,99721.0370823335
1790,73955.7785170287
1791,151732.716465754
1792,145853.069776713
1793,122916.009567928
1794,148911.103941701
1795,142280.198536379
1796,133093.070643264
1797,111747.325021694
1798,131765.919755374
1799,109681.052134657
1800,133928.650526811
1801,136619.698453461
1802,138633.423820032
1803,132623.721033322
1804,139929.238750776
1805,136110.577924435
1806,114369.871030699
1807,129181.6668679
1808,116450.254777952
1809,130337.897412538
1810,126404.800834438
1811,103479.879863813
1812,105590.184111966
1813,120613.007934146
1814,92934.2806739537
1815,57254.4506478969
1816,100627.37540673
1817,109836.798396176
1818,144015.383259613
1819,121143.924291153
1820,62363.2243082608
1821,116224.608889007
1822,135827.717184545
1823,45111.6848293625
1824,140133.592866236
1825,127301.931786845
1826,113411.942389871
1827,110453.945191779
1828,134784.460594176
1829,117718.261306465
1830,130275.634428657
1831,170229.411889172
1832,83656.3495074884
1833,139286.022069835
1834,118546.221605107
1835,132571.468414848
1836,117525.367621434
1837,80676.3371097827
1838,134534.289042723
1839,96172.7811966463
1840,152292.022737796
1841,146403.577873738
1842,76752.6310378717
1843,135569.231259918
1844,138349.562566297
1845,138366.69554697
1846,152138.995149441
1847,185246.452508356
1848,59305.0936279873
1849,107251.396779966
1850,119925.974987387
1851,149518.362842346
1852,128384.503138029
1853,134377.574137913
1854,177346.846819067
1855,149903.01759581
1856,219876.869495965
1857,154974.005450889
1858,132028.311311365
1859,122574.068341349
1860,164008.093264458
1861,122286.156501631
1862,276933.603149865
1863,261960.103638945
1864,261960.103638945
1865,308375.005227023
1866,322724.96691023
1867,240323.416476166
1868,279776.107089837
1869,195291.329112133
1870,239044.001920694
1871,249087.539882319
1872,164864.701552996
1873,235307.803112383
1874,143081.839780606
1875,214809.702815978
1876,191008.583348483
1877,209588.188856015
1878,198082.207808711
1879,133860.773619827
1880,132833.863050348
1881,255812.627814308
1882,256243.300419654
1883,187696.441901885
1884,212467.150934511
1885,236442.414012289
1886,270712.115568102
1887,201269.839965593
1888,276337.875823402
1889,165079.888321905
1890,138722.062163755
1891,147458.308134075
1892,107591.994968126
1893,134975.477667573
1894,124982.136905653
1895,134978.038199332
1896,131007.294208601
1897,107152.742155941
1898,112920.047478813
1899,160926.964457386
1900,154933.836221548
1901,182790.642342025
1902,150430.692429763
1903,225828.298421789
1904,148318.307728592
1905,208923.040945868
1906,172661.831151816
1907,210598.438353561
1908,118258.377092214
1909,136719.987613397
1910,124518.373187114
1911,217639.503023366
1912,317376.907714986
1913,139874.499010691
1914,54198.4443499924
1915,313548.076470355
1916,60913.8370974582
1917,244991.632100481
1918,138382.29164566
1919,166782.53051167
1920,124280.803725258
1921,394210.189462128
1922,301550.743511913
1923,219789.338786324
1924,229652.510313529
1925,217781.839223793
1926,386418.657216507
1927,137989.545197338
1928,156645.122663116
1929,121852.921439111
1930,131150.066365352
1931,139020.080871356
1932,128825.23687589
1933,177356.342376092
1934,182018.33356887
1935,177245.96058966
1936,195712.459925673
1937,185454.56740353
1938,179568.301883539
1939,244566.032296074
1940,183265.601834215
1941,172937.071637392
1942,186133.866613399
1943,202532.255220864
1944,349807.153662118
1945,405964.792546186
1946,165470.285798454
1947,311873.239016889
1948,185635.615306998
1949,219792.781253724
1950,176764.679287391
1951,244952.467554228
1952,207734.164197891
1953,159659.76202321
1954,190544.211804781
1955,135638.657270106
1956,294560.250542032
1957,158871.305762252
1958,292018.064656758
1959,133814.728398592
1960,121948.018504823
1961,119406.226696615
1962,97788.2924777538
1963,102517.014821059
1964,111255.257900029
1965,147275.703789013
1966,154440.149740889
1967,290618.273315014
1968,418458.366708075
1969,436185.99032088
1970,462376.844827153
1971,463247.057263055
1972,366637.565711427
1973,301228.015343082
1974,320746.248873825
1975,446031.636791011
1976,278767.367002237
1977,361900.274971721
1978,385134.090268434
1979,335346.425641516
1980,194735.829224806
1981,366749.77608226
1982,228959.82257422
1983,215026.67035226
1984,162310.281086985
1985,223708.958028154
1986,219087.318644709
1987,168311.036841478
1988,172897.153679667
1989,187714.973816992
1990,215398.907735221
1991,221630.216363183
1992,200896.514811483
1993,164709.878009371
1994,238362.189030186
1995,186089.788749831
1996,240775.740828354
1997,333853.700208588
1998,374489.484478369
1999,265244.586486465
2000,315567.216599621
2001,268300.376072039
2002,245419.513993352
2003,243159.54772055
2004,259101.708723749
2005,224723.231346555
2006,234028.85512272
2007,254131.581480839
2008,213867.442749899
2009,186416.268372426
2010,191503.097935168
2011,141906.443355741
2012,175866.312339871
2013,176023.457168018
2014,188900.845994372
2015,214026.306774732
2016,184303.906306383
2017,188929.856188109
2018,125579.777905672
2019,134540.000043233
2020,107077.943127238
2021,110391.044600098
2022,208576.405730577
2023,135212.681625103
2024,256963.63245209
2025,410037.777467837
2026,180837.051254842
2027,151479.459473057
2028,149429.070992831
2029,181069.573224714
2030,277199.062151398
2031,237015.550690385
2032,253174.029597271
2033,268359.65592034
2034,167701.359083087
2035,210183.024973225
2036,193767.612056703
2037,201244.205820151
2038,314005.177008913
2039,241127.991624245
2040,374605.05063466
2041,294102.412719025
2042,205852.995692348
2043,169664.872903591
2044,171524.245855225
2045,216057.433908768
2046,149628.411486306
2047,143100.257220473
2048,137570.78225484
2049,131554.577522729
2050,185795.029535369
2051,100441.768051717
2052,121388.512204483
2053,151516.589579259
2054,79402.5549176244
2055,156745.140440674
2056,142670.19426067
2057,125882.894057607
2058,209064.694532
2059,140528.988390797
2060,164626.998456203
2061,166609.010647245
2062,140247.52980673
2063,123382.069965102
2064,140555.003963176
2065,120979.199931993
2066,164235.505953761
2067,115947.621312569
2068,127803.302740824
2069,82287.4310563997
2070,107646.594167092
2071,88292.7271388586
2072,127498.9530558
2073,135150.31534875
2074,179140.450484237
2075,150612.476024162
2076,122596.329599012
2077,154310.509120676
2078,135504.769908223
2079,133282.476147897
2080,115712.959603304
2081,129167.6263733
2082,124927.621406974
2083,142839.854858636
2084,116360.641571271
2085,125237.13640855
2086,115980.623211161
2087,115870.996277104
2088,103021.960873972
2089,82076.2451691584
2090,131564.514282532
2091,120609.950897606
2092,119913.488633693
2093,117056.505037654
2094,132494.615378558
2095,143837.318535498
2096,75108.0109779561
2097,97010.9629732272
2098,136350.677359563
2099,54170.848067372
2100,82274.4957411577
2101,115273.974308619
2102,135603.695072698
2103,100065.376010604
2104,129886.576260994
2105,122152.934181865
2106,66860.4939953745
2107,192307.100426455
2108,116093.362122739
2109,112827.079890329
2110,147092.879256368
2111,169618.590967881
2112,143777.969687101
2113,121220.073005263
2114,111531.392190328
2115,161420.994033622
2116,119959.189885616
2117,145438.54974418
2118,126449.738123823
2119,111700.749000179
2120,130485.858823606
2121,94542.0033662296
2122,102095.302259165
2123,95746.457476451
2124,174150.0472692
2125,123578.658846863
2126,153175.735010777
2127,150588.458148574
2128,118412.76307215
2129,101697.879102451
2130,124709.739574991
2131,144072.094057926
2132,112722.573745555
2133,124212.131554216
2134,124092.108013257
2135,87878.4559124198
2136,76446.2282563387
2137,118084.198941013
2138,137446.8715829
2139,154333.9407678
2140,143616.446977205
2141,133382.525104652
2142,139636.02409584
2143,142444.072797633
2144,116509.416033859
2145,137717.594933648
2146,156637.812713538
2147,159593.297416065
2148,129394.387799161
2149,138953.521183582
2150,247948.816606195
2151,137464.174435486
2152,166439.10039168
2153,144551.325945314
2154,107119.431482693
2155,136194.879691564
2156,237401.305831794
2157,225837.37540361
2158,240852.462929169
2159,216937.686049416
2160,170263.071034496
2161,235333.579643041
2162,358344.825509335
2163,322228.112905674
2164,241928.62071722
2165,204999.391277965
2166,143459.59358714
2167,215627.706064972
2168,197394.697950323
2169,201766.024695268
2170,216798.632360454
2171,144849.550370468
2172,124850.065484203
2173,165341.023165123
2174,233989.783964497
2175,295801.036884541
2176,303834.684968927
2177,243883.171767735
2178,204771.565525433
2179,144508.440601998
2180,210658.740351986
2181,193500.845825283
2182,219976.779439315
2183,190578.107227379
2184,104207.476784192
2185,123450.891275164
2186,136706.144389039
2187,158272.394274344
2188,159532.406385313
2189,185392.483820724
2190,84658.4114376498
2191,80375.1348817982
2192,81554.9485634436
2193,104144.780245701
2194,103443.62078991
2195,111681.295708562
2196,108597.352262796
2197,115444.216434664
2198,161584.331715958
2199,180940.309657375
2200,145736.222241362
2201,145993.27750708
2202,196569.474098199
2203,150113.538468623
2204,186372.615770973
2205,125788.34140897
2206,128954.282933879
2207,195633.042780444
2208,251900.573537658
2209,209904.799155513
2210,125592.489651265
2211,114320.200191221
2212,116211.495174143
2213,105020.53563237
2214,120531.746231319
2215,100458.093823028
2216,143730.105808958
2217,56326.5419187449
2218,80079.5916196978
2219,63577.9832414591
2220,67550.6883847964
2221,313548.076470355
2222,267928.514428283
2223,227451.004314455
2224,201168.347033547
2225,116274.423097283
2226,169402.981964168
2227,206562.054072263
2228,267535.099701905
2229,237634.604436853
2230,156637.881473325
2231,205000.083643625
2232,185560.809993189
2233,176543.57557447
2234,231008.451601258
2235,245719.698636256
2236,256411.257921235
2237,306138.419498392
2238,202943.899861156
2239,102494.015728411
2240,163608.335360588
2241,153483.118812094
2242,120773.922805105
2243,125089.930431358
2244,96805.8171835168
2245,94993.9302113419
2246,151374.315012614
2247,100258.515990972
2248,127963.586299889
2249,131527.70179707
2250,132644.609237524
2251,104076.484056133
2252,174240.02344877
2253,162608.045139007
2254,173304.110047042
2255,188547.10484181
2256,183212.105470838
2257,206065.832454334
2258,168897.76203796
2259,178217.896328305
2260,157097.58280958
2261,200913.122282941
2262,226468.961276594
2263,359593.526039202
2264,444097.912982839
2265,177939.60189167
2266,289742.338051655
2267,380393.378105659
2268,417081.186269464
2269,139686.196381165
2270,186590.011207812
2271,221187.304548889
2272,194681.096654855
2273,170713.989241787
2274,181547.038013568
2275,157522.144987586
2276,196505.786431023
2277,180655.918224962
2278,146750.118142381
2279,129412.312444825
2280,122331.821767787
2281,154851.22551482
2282,169662.279743536
2283,100396.613022918
2284,116327.082049598
2285,159481.782359421
2286,126997.769200023
2287,360814.163459274
2288,281621.154749662
2289,414832.745910521
2290,448705.59595236
2291,328050.473345139
2292,439684.337284195
2293,471494.548414819
2294,420167.136911299
2295,400266.207264411
2296,264735.140216468
2297,349535.093362299
2298,335891.623003531
2299,392825.265983116
2300,350532.229621103
2301,283520.540607419
2302,257962.614309378
2303,239431.655537318
2304,242367.947777898
2305,190526.213789242
2306,184996.018519233
2307,184297.09885815
2308,238307.521669526
2309,275770.476040833
2310,224530.257950401
2311,202376.476125733
2312,173020.7013548
2313,167743.725489599
2314,170447.603133092
2315,172884.811052724
2316,177390.224225237
2317,187092.135765194
2318,176476.050241341
2319,175367.781993045
2320,187915.152067946
2321,260179.858548547
2322,173388.830187066
2323,191311.693860554
2324,171418.951440339
2325,212043.669471541
2326,171407.579285944
2327,214149.301308146
2328,232900.296416627
2329,190708.782485313
2330,178319.812947383
2331,368944.496020348
2332,430611.489550305
2333,319181.093023808
2334,261961.662636158
2335,265607.556602256
2336,326350.185533764
2337,202126.893052491
2338,272231.328000132
2339,221346.930392556
2340,377911.728447061
2341,226021.543924314
2342,240147.045642461
2343,225038.662815315
2344,239102.384367388
2345,231928.18823114
2346,221907.934545349
2347,197466.1312141
2348,236358.438071132
2349,172908.821301592
2350,265886.215732587
2351,261584.372452253
2352,245682.085488541
2353,234500.932275742
2354,131193.999056587
2355,157000.176014428
2356,151091.680158218
2357,187482.078644303
2358,190789.398039716
2359,136016.779752216
2360,119588.661704741
2361,138538.915687059
2362,276943.550301272
2363,137030.64192389
2364,159951.503986705
2365,225557.287596329
2366,202980.008679717
2367,235642.839950397
2368,205022.502292652
2369,226550.756328079
2370,176049.064243857
2371,176745.626829931
2372,192062.431546909
2373,275222.573514864
2374,313058.18208228
2375,261953.009544423
2376,287541.039715507
2377,397233.564909575
2378,139090.841812393
2379,186391.148640424
2380,150322.504622138
2381,162912.896700796
2382,188056.960994334
2383,200246.889331052
2384,238301.502738786
2385,158366.990419441
2386,145384.419463971
2387,137931.322474866
2388,95924.4373375637
2389,129255.661106025
2390,147552.246253066
2391,140604.211528851
2392,119245.512153119
2393,168987.135274619
2394,139369.789247737
2395,172479.040949788
2396,145507.613042668
2397,210856.695339715
2398,129174.128347511
2399,57868.1154268419
2400,55491.3629595156
2401,101754.030377543
2402,138089.519953023
2403,131672.247193587
2404,147310.201930751
2405,155554.725908584
2406,142135.029850122
2407,131196.211797818
2408,141827.630563722
2409,132486.405054987
2410,162167.85694432
2411,117918.643147181
2412,160265.318436234
2413,139544.374635287
2414,147910.683487947
2415,130272.505395352
2416,126961.682403466
2417,138919.398189989
2418,131587.412412393
2419,134543.671984024
2420,128965.584040608
2421,148546.643022867
2422,108952.30171107
2423,126158.364266546
2424,152537.969856331
2425,170088.124166098
2426,124174.128392619
2427,136022.286757388
2428,174382.876949724
2429,113915.280178688
2430,130105.963056833
2431,119629.115746909
2432,145138.862145884
2433,147264.938227172
2434,143548.255113666
2435,158039.810571295
2436,109863.145328354
2437,118994.072707859
2438,129637.141951173
2439,109175.333919365
2440,117217.495276305
2441,94328.5513096805
2442,95673.994496083
2443,116679.07148738
2444,125642.276213412
2445,85562.2561137796
2446,128058.015693644
2447,179141.870354629
2448,121829.340860246
2449,112691.573591893
2450,135772.498784647
2451,127977.83846296
2452,205973.150721616
2453,97870.3340146927
2454,128209.401836105
2455,110526.117974301
2456,152527.590795575
2457,130728.290216121
2458,122264.164550061
2459,130700.55234757
2460,144333.689630263
2461,125364.434579253
2462,144339.078837373
2463,123202.676652496
2464,150145.05639426
2465,138512.62144247
2466,118398.156737458
2467,140159.701177559
2468,76333.24260951
2469,83084.769720803
2470,184739.895549702
2471,214199.892370688
2472,153747.827906854
2473,119448.209957949
2474,78875.5160654735
2475,208976.753083458
2476,110106.956500158
2477,133688.394588401
2478,150383.088862911
2479,107639.880560157
2480,138747.290805648
2481,119244.269406363
2482,129656.914121174
2483,112416.032825443
2484,120646.676141126
2485,129259.382328593
2486,160888.232411691
2487,164214.503717247
2488,153046.941497998
2489,153829.353379313
2490,143658.145656979
2491,86462.0373004706
2492,190049.091761162
2493,153543.46077463
2494,139158.235188565
2495,90947.0045618084
2496,240409.985563026
2497,139845.739428808
2498,111898.796971284
2499,89129.896770729
2500,132995.90155166
2501,139534.482821804
2502,147125.286202889
2503,92194.2408416367
2504,174711.995110323
2505,221810.783219328
2506,239882.370906679
2507,271715.634869089
2508,244368.612214331
2509,229759.433113718
2510,222016.019961419
2511,182544.281780629
2512,206245.500202601
2513,211119.470431516
2514,248630.253869743
2515,146775.281452131
2516,165415.059614621
2517,140258.314395856
2518,150575.135143889
2519,223296.103730449
2520,205492.254580131
2521,188487.311001432
2522,218819.720750093
2523,118237.550196748
2524,139450.234946402
2525,133111.692955595
2526,139463.338954042
2527,116501.173906442
2528,131924.174444481
2529,146396.700633998
2530,131113.002181738
2531,250552.427417994
2532,230421.3286195
2533,198487.503400573
2534,229511.605430434
2535,305383.645962922
2536,255797.982702816
2537,227341.04169174
2538,179594.851519673
2539,188009.150193516
2540,171482.912102352
2541,178206.002171506
2542,163409.646476068
2543,111207.052838292
2544,123141.698407352
2545,133655.126522944
2546,130896.917677311
2547,133996.904207973
2548,146317.000750474
2549,152457.563555932
2550,285910.441722699
2551,143838.137128666
2552,122179.058133262
2553,72023.0209664796
2554,103179.621090725
2555,121201.56238155
2556,102656.534611784
2557,109178.703874461
2558,174754.301935722
2559,142226.500120612
2560,139970.843719307
2561,146348.523399787
2562,149795.830686312
2563,161268.713991984
2564,188379.882312592
2565,135427.988664952
2566,177727.656205704
2567,138585.472370082
2568,204703.619390116
2569,205244.852094647
2570,123527.497214881
2571,183871.89350825
2572,165130.296247111
2573,227728.709963833
2574,294314.462415662
2575,129703.330269728
2576,124887.484064203
2577,165312.439772558
2578,85365.0772157023
2579,58423.9080346882
2580,117504.876069894
2581,103099.605048663
2582,110029.092168035
2583,268756.974660832
2584,152970.569214199
2585,175993.824028632
2586,205420.789938928
2587,186093.24031925
2588,151237.240862375
2589,137637.766864285
2590,218915.408078522
2591,232946.498212018
2592,210810.280903155
2593,246174.127226572
2594,179029.897929657
2595,208022.521728398
2596,321849.143135137
2597,192215.097169529
2598,295210.556891978
2599,293945.017094341
2600,131637.313311685
2601,136365.718965847
2602,76632.6668111392
2603,93678.8447187723
2604,78050.9763364199
2605,73927.4691789974
2606,145922.111283286
2607,175365.477297296
2608,186666.33068879
2609,158745.462337888
2610,111608.56488787
2611,118286.283235863
2612,151234.579900139
2613,135726.874096133
2614,132891.690703839
2615,149986.39362313
2616,141953.131442775
2617,165016.105996616
2618,156106.515317486
2619,186828.731217989
2620,184910.376050659
2621,178288.47419877
2622,179021.20341761
2623,251043.92109957
2624,271200.003967793
2625,326498.621929217
2626,161338.32968335
2627,175205.983749384
2628,502526.485424889
2629,496778.798692499
2630,392486.33320707
2631,485908.558806435
2632,469102.645339508
2633,311199.595043542
2634,448751.274517285
2635,155365.443083536
2636,181732.80911942
2637,192010.71618721
2638,276099.615093463
2639,183771.384024926
2640,154979.351865665
2641,104318.020211379
2642,170532.079741941
2643,98903.2421238281
2644,122811.463024203
2645,102836.747510026
2646,97896.8417426305
2647,99321.7115092616
2648,137711.440204353
2649,146571.808926053
2650,152200.587450313
2651,148094.149671265
2652,423390.04779533
2653,239816.697950484
2654,251725.534673397
2655,408651.33348272
2656,329880.54372092
2657,359376.925310449
2658,300596.124425941
2659,358771.826409884
2660,373523.335384956
2661,373159.108705186
2662,376461.35562606
2663,283837.649438778
2664,265751.055775272
2665,316256.834877189
2666,282767.879471938
2667,162410.149126101
2668,178347.665011502
2669,180593.010326916
2670,294000.332583853
2671,184305.629589187
2672,182713.007206488
2673,198692.682151623
2674,195492.629629051
2675,175990.04272056
2676,186536.869641429
2677,185299.569915412
2678,272976.955768728
2679,276551.174823482
2680,276020.502166169
2681,445041.585152503
2682,359523.261472956
2683,532721.324081072
2684,325957.731880222
2685,351180.586032866
2686,261874.418597896
2687,315465.303798627
2688,221057.362000443
2689,213582.885653492
2690,396847.733829295
2691,192678.532718431
2692,140529.045080825
2693,189139.119125881
2694,136784.773241347
2695,187042.062243728
2696,177732.650405488
2697,171322.430890572
2698,186143.481441243
2699,178421.77679932
2700,162635.629408544
2701,149326.380762219
2702,110856.097451572
2703,125093.615534162
2704,140448.619440381
2705,122149.011805353
2706,113335.522933714
2707,123237.356662726
2708,135711.23367475
2709,105741.538605665
2710,129472.451272359
2711,321539.31301367
2712,405448.045631371
2713,178178.436211625
2714,155766.415785838
2715,168457.522463362
2716,152474.248885099
2717,184735.320687374
2718,233435.966349906
2719,158869.045340162
2720,161376.254757527
2721,139597.788684093
2722,144248.892334086
2723,141604.317275606
2724,131835.949791489
2725,140696.816948982
2726,148757.060063867
2727,166886.694598316
2728,163739.537712232
2729,141656.040270913
2730,145531.661487642
2731,128208.53563373
2732,126773.818481185
2733,162788.901465705
2734,141538.979679603
2735,140934.007095842
2736,133000.301998085
2737,125969.017017827
2738,131531.562337193
2739,156645.833093924
2740,134065.110349207
2741,154033.064965888
2742,150439.019293382
2743,151760.250905997
2744,160209.455214341
2745,140926.027985501
2746,144261.347228235
2747,151248.995679813
2748,123999.655185135
2749,133452.58871247
2750,137727.047283376
2751,135909.202806157
2752,219708.434688021
2753,147178.595191301
2754,170584.725761081
2755,127358.482671067
2756,85245.479088027
2757,77344.7903481329
2758,75996.5126621352
2759,147009.745193453
2760,111168.299730123
2761,146409.607293418
2762,152190.608214678
2763,170818.338343763
2764,151517.674519758
2765,266240.175405076
2766,142672.049989881
2767,86581.451026528
2768,128744.028639239
2769,137112.479029859
2770,146105.20316444
2771,114139.334840078
2772,120156.264076187
2773,154626.088697412
2774,136145.749788616
2775,107182.755304105
2776,134671.496040735
2777,143935.745151685
2778,105706.162196765
2779,132556.315359198
2780,91817.1681131121
2781,94612.0712469714
2782,95687.5160280226
2783,97001.6620427279
2784,118265.752784155
2785,123449.876632893
2786,69814.2945261372
2787,114831.449743936
2788,72129.5347469618
2789,154459.510102581
2790,93320.8061175861
2791,114310.671055701
2792,52041.7577542929
2793,169578.208138537
2794,120225.456937125
2795,125021.607796633
2796,96325.1350834755
2797,163276.687031346
2798,98549.3893509641
2799,111954.759978115
2800,62268.127076835
2801,107567.452263311
2802,133468.190484371
2803,158556.72757452
2804,132367.66211728
2805,95532.0930601644
2806,87039.2224468398
2807,154486.857896298
2808,151385.506469873
2809,128737.674199964
2810,136520.543786805
2811,155022.518938629
2812,144898.857065285
2813,139822.927728574
2814,153482.426703917
2815,96048.0524984754
2816,256059.147727156
2817,158613.529966963
2818,129936.592388077
2819,177469.181177205
2820,139933.942327878
2821,104241.721870539
2822,170811.062648831
2823,250902.201231517
2824,161180.966883915
2825,145977.312552041
2826,133340.141032075
2827,134677.240439932
2828,212636.379204624
2829,183714.878624343
2830,220086.084593233
2831,171563.426229631
2832,231414.400360283
2833,287540.900974688
2834,213780.414078035
2835,225651.627775276
2836,180406.76747262
2837,158043.158323353
2838,146938.22476449
2839,173135.210024188
2840,199081.42612099
2841,198454.047667416
2842,222490.997577958
2843,162436.01772077
2844,151465.262795114
2845,128774.113206633
2846,207563.97558488
2847,188950.097941378
2848,222565.473967213
2849,198493.382899735
